hg19_id	mm9_id	cage_id_hg19	cage_id_mm9	name_peak_hg19	name_peak_mm9	biotype_hg19	biotype_mm9	minimal_biotype_hg19	minimal_biotype_mm9	chr_tss_hg19	start_tss_hg19	end_tss_hg19	strand_tss_hg19	chr_tss_mm9	start_tss_mm9	end_tss_mm9	strand_tss_mm9	avg_exp_hg19	avg_exp_mm9	stem_exp_hg19	stem_exp_mm9	max_cage_hg19	max_cage_mm9	orig_species	har	tss_tile_num_max_hg19	tss_tile_num_max_mm9	n_tiles_hg19	n_tiles_mm9	tile_match
h.2820	m.2631	no cage activity	chr6:112996157..112996171,-	no cage activity	ENSMUSG00000107455.1	no cage activity	divergent	lncRNA	lncRNA	chr3	9404554	9404555	-	chr6	112996164	112996165	-	no cage activity	1.16	no cage activity	2.05375	59.0	2375.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2821	m.2632	no cage activity	chr19:57434605..57434620,-	no cage activity	ENSMUSG00000097785.1	no cage activity	divergent	no CAGE activity	lncRNA	chr10	116580025	116580026	-	chr19	57434615	57434616	-	no cage activity	0.12	no cage activity	0.15375	2.0	312.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2822	m.2633	no cage activity	chr9:79640760..79640802,+	no cage activity	ENSMUSG00000086918.1	no cage activity	divergent	lncRNA	lncRNA	chr6	75994120	75994121	+	chr9	79640783	79640784	+	no cage activity	0.42	no cage activity	0.19	54.0	220.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2823	m.2634	no cage activity	chr8:122625450..122625492,+	no cage activity	ENSMUSG00000097944.1	no cage activity	divergent	lncRNA	lncRNA	chr16	85045385	85045386	+	chr8	122625478	122625479	+	no cage activity	0.5	no cage activity	0.06125	37.0	728.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2824	m.2635	no cage activity	chr2:151368078..151368090,-	no cage activity	ENSMUSG00000087433.1	no cage activity	divergent	no CAGE activity	lncRNA	chr20	1374014	1374015	+	chr2	151368083	151368084	-	no cage activity	0.15	no cage activity	0.07875	4.0	204.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2825	m.2636	no cage activity	chr6:86683635..86683658,+	no cage activity	ENSMUSG00000107961.1	no cage activity	divergent	no CAGE activity	other	chr2	70056426	70056427	-	chr6	86683645	86683646	+	no cage activity	0.06	no cage activity	0.05125	5.0	49.0	mouse	False	tile1	tile2	2.0	2.0	tile1:tile2
h.2826	m.2637	no cage activity	chr8:73300746..73300796,+	no cage activity	ENSMUSG00000100691.1	no cage activity	divergent	lncRNA	lncRNA	chr19	18263804	18263805	-	chr8	73300779	73300780	+	no cage activity	4.51	no cage activity	2.82	130.0	4624.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2827	m.2638	no cage activity	chr15:74539799..74539828,+	no cage activity	ENSMUSG00000044276.2	no cage activity	divergent	other	other	chr8	143751485	143751486	+	chr15	74539812	74539813	+	no cage activity	0.35	no cage activity	0.17625	259.0	203.0	mouse	False					
h.2828	m.2639	no cage activity	chr6:86475884..86475901,+	no cage activity	ENSMUSG00000097048.7	no cage activity	divergent	lncRNA	lncRNA	chr2	70314892	70314893	-	chr6	86475891	86475892	+	no cage activity	0.3	no cage activity	0.03375	269.0	502.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2829	m.2640	no cage activity	chr10:83903571..83903595,+	no cage activity	ENSMUSG00000111583.1	no cage activity	divergent	lncRNA	lncRNA	chr12	106532946	106532947	+	chr10	83903586	83903587	+	no cage activity	1.36	no cage activity	0.21625	367.0	1943.0	mouse	False		tile2		1.0	
h.2830	m.2641	no cage activity	chr9:31087736..31087769,-	no cage activity	ENSMUSG00000111246.1	no cage activity	divergent	lncRNA	lncRNA	chr11	129873115	129873116	+	chr9	31087743	31087744	-	no cage activity	0.5	no cage activity	1.23125	538.0	672.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2831	m.2642	no cage activity	chr5:107832639..107832657,-	no cage activity	ENSMUSG00000106396.1	no cage activity	divergent	other	other	chr1	92495717	92495718	-	chr5	107832644	107832645	-	no cage activity	0.13	no cage activity	0.05125	38.0	151.0	mouse	False	tile1	tile1	1.0	2.0	tile1:tile1
h.2832	m.2643	no cage activity	chr14:58618185..58618199,+	no cage activity	ENSMUSG00000097303.1	no cage activity	divergent	lncRNA	lncRNA	chr13	22178398	22178399	+	chr14	58618190	58618191	+	no cage activity	0.5	no cage activity	0.15625	218.0	1422.0	mouse	False	tile1	tile1	1.0	2.0	tile1:tile1
h.2833	m.2644	no cage activity	chr7:104100352..104100391,-	no cage activity	ENSMUSG00000085560.2	no cage activity	divergent	lncRNA	lncRNA	chr11	78285458	78285459	+	chr7	104100387	104100388	-	no cage activity	0.04	no cage activity	0.03125	33.0	91.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2834	m.2645	no cage activity	chr11:97745852..97745863,+	no cage activity	ENSMUSG00000086917.1	no cage activity	divergent	lncRNA	lncRNA	chr17	37123900	37123901	+	chr11	97745857	97745858	+	no cage activity	0.14	no cage activity	0.465	35.0	499.0	mouse	False	tile1	tile1	1.0	2.0	tile1:tile1
h.2835	m.2646	no cage activity	chr3:95119655..95119681,-	no cage activity	ENSMUSG00000093424.3	no cage activity	divergent	other	other	chr1	150946599	150946600	+	chr3	95119668	95119669	-	no cage activity	0.72	no cage activity	0.16	33.0	793.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2836	m.2647	no cage activity	chr12:112812595..112812616,-	no cage activity	ENSMUSG00000096995.1	no cage activity	divergent	lncRNA	lncRNA	chr14	103851617	103851618	-	chr12	112812602	112812603	-	no cage activity	0.13	no cage activity	0.03	70.0	576.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2837	m.2648	no cage activity	chr3:95021339..95021406,+	no cage activity	ENSMUSG00000097167.1	no cage activity	divergent	other	other	chr1	151043538	151043539	-	chr3	95021398	95021399	+	no cage activity	3.2	no cage activity	3.415	808.0	2954.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2838	m.2649	no cage activity	chr10:114752728..114752750,+	no cage activity	ENSMUSG00000112301.1	no cage activity	divergent	lncRNA	lncRNA	chr12	72148466	72148467	-	chr10	114752744	114752745	+	no cage activity	0.55	no cage activity	0.56375	70.0	904.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2839	m.2650	no cage activity	chr6:115626001..115626022,+	no cage activity	ENSMUSG00000107994.1	no cage activity	divergent	no CAGE activity	other	chr3	12704981	12704982	+	chr6	115626006	115626007	+	no cage activity	1.23	no cage activity	0.07875	8.0	1163.0	mouse	False	tile1	tile2	2.0	2.0	tile1:tile2
h.2840	m.2651	no cage activity	chr2:164595142..164595155,-	no cage activity	ENSMUSG00000086453.7	no cage activity	divergent	other	other	chr20	44441000	44441001	-	chr2	164595147	164595148	-	no cage activity	0.16	no cage activity	2.75125	13.0	427.0	mouse	False	tile1	tile2	2.0	2.0	tile1:tile2
h.2841	m.2652	no cage activity	chr5:134652210..134652246,+	no cage activity	ENSMUSG00000104195.1	no cage activity	divergent	lncRNA	lncRNA	chr7	74489170	74489171	+	chr5	134652236	134652237	+	no cage activity	1.8	no cage activity	0.61375	92.0	1115.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2842	m.2653	no cage activity	chr13:81922607..81922652,-	no cage activity	ENSMUSG00000097793.1	no cage activity	divergent	no CAGE activity	lncRNA	chr5	89704970	89704971	+	chr13	81922628	81922629	-	no cage activity	2.31	no cage activity	1.9175	1.0	1536.0	mouse	False	tile1	tile1	1.0	1.0	tile1:tile1
h.2843	m.2654	no cage activity	chr3:95119008..95119025,-	no cage activity	ENSMUSG00000093424.3	no cage activity	divergent	other	other	chr1	150947460	150947461	+	chr3	95119019	95119020	-	no cage activity	0.72	no cage activity	0.0325	240.0	1552.0	mouse	False		tile2		1.0	
h.2844	m.2655	no cage activity	chr15:32174168..32174193,-	no cage activity	ENSMUSG00000096956.2	no cage activity	divergent	lncRNA	lncRNA	chr5	9546603	9546604	+	chr15	32174172	32174173	-	no cage activity	7.21	no cage activity	0.4525	782.0	13588.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2845	m.2656	no cage activity	chr17:85357846..85357867,-	no cage activity	ENSMUSG00000097047.1	no cage activity	divergent	lncRNA	lncRNA	chr2	44396635	44396636	-	chr17	85357851	85357852	-	no cage activity	0.38	no cage activity	0.035	45.0	235.0	mouse	False	tile1	tile2	2.0	1.0	tile1:tile2
h.2846	m.2657	no cage activity	chr3:96073358..96073396,-	no cage activity	ENSMUSG00000093656.1	no cage activity	divergent	other	other	chr1	149784175	149784176	+	chr3	96073386	96073387	-	no cage activity	0.47	no cage activity	0.185	115.0	292.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2847	m.2658	no cage activity	chr1:107886854..107886873,-	no cage activity	ENSMUSG00000099843.1	no cage activity	divergent	lncRNA	lncRNA	chr18	60190138	60190139	-	chr1	107886867	107886868	-	no cage activity	0.98	no cage activity	1.03875	56.0	1443.0	mouse	False	tile1	tile1	1.0	1.0	tile1:tile1
h.2848	m.2659	no cage activity	chr2:26301414..26301471,+	no cage activity	ENSMUSG00000086714.1	no cage activity	divergent	other	other	chr9	139378360	139378361	+	chr2	26301443	26301444	+	no cage activity	1.21	no cage activity	0.56625	193.0	1419.0	mouse	False	tile2	tile1	1.0	2.0	tile1:tile2
h.2849	m.2660	no cage activity	chr2:57091169..57091175,-	no cage activity	ENSMUSG00000054181.11	no cage activity	divergent	no CAGE activity	lncRNA	chr2	157293208	157293209	-	chr2	57091172	57091173	-	no cage activity	0.04	no cage activity	0.11	2.0	129.0	mouse	False	tile2	tile2	1.0	2.0	tile2:tile2
h.2850	m.2661	no cage activity	chr10:105011594..105011622,+	no cage activity	ENSMUSG00000085282.8	no cage activity	divergent	lncRNA	lncRNA	chr12	83080562	83080563	-	chr10	105011606	105011607	+	no cage activity	1.06	no cage activity	0.05	86.0	1433.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2851	m.2662	no cage activity	chr7:117205052..117205066,-	no cage activity	ENSMUSG00000073867.2	no cage activity	divergent	lncRNA	lncRNA	chr11	9482394	9482395	-	chr7	117205060	117205061	-	no cage activity	0.05	no cage activity	0.08125	35.0	113.0	mouse	False	tile1	tile2	2.0	1.0	tile1:tile2
h.2852	m.2663	no cage activity	chr11:23794759..23794775,+	no cage activity	ENSMUSG00000084769.1	no cage activity	divergent	no CAGE activity	lncRNA	chr2	60983906	60983907	-	chr11	23794764	23794765	+	no cage activity	0.08	no cage activity	0.115	6.0	81.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2853	m.2664	no cage activity	chr2:20890358..20890371,+	no cage activity	ENSMUSG00000075514.4	no cage activity	divergent	lncRNA	lncRNA	chr10	25012356	25012357	+	chr2	20890365	20890366	+	no cage activity	0.42	no cage activity	0.18625	69.0	902.0	mouse	False	tile1		1.0		
h.2854	m.2665	no cage activity	chr17:34046088..34046102,-	no cage activity	ENSMUSG00000092564.1	no cage activity	divergent	lncRNA	lncRNA	chr6	33291101	33291102	+	chr17	34046094	34046095	-	no cage activity	1.24	no cage activity	6.22375	63.0	3705.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2855	m.2666	no cage activity	chr18:49915420..49915439,+	no cage activity	ENSMUSG00000087020.1	no cage activity	divergent	lncRNA	lncRNA	chr5	118324471	118324472	+	chr18	49915425	49915426	+	no cage activity	0.87	no cage activity	0.67	95.0	1366.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2856	m.2667	no cage activity	chr15:10644594..10644636,+	no cage activity	ENSMUSG00000097058.1	no cage activity	divergent	lncRNA	lncRNA	chr5	34656250	34656251	-	chr15	10644619	10644620	+	no cage activity	1.57	no cage activity	0.61875	111.0	1444.0	mouse	False	tile1	tile1	1.0	1.0	tile1:tile1
h.2857	m.2668	no cage activity	chr8:89409041..89409060,+	no cage activity	ENSMUSG00000098434.1	no cage activity	divergent	lncRNA	lncRNA	chr16	48644038	48644039	+	chr8	89409048	89409049	+	no cage activity	0.16	no cage activity	0.1675	12.0	140.0	mouse	False					
h.2858	m.2669	no cage activity	chr9:85642334..85642363,+	no cage activity	ENSMUSG00000103715.1	no cage activity	divergent	no CAGE activity	lncRNA	chr6	82956800	82956801	+	chr9	85642352	85642353	+	no cage activity	0.4	no cage activity	0.5375	5.0	423.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2859	m.2670	no cage activity	chr1:193731461..193731486,-	no cage activity	ENSMUSG00000055833.14	no cage activity	divergent	other	other	chr1	211751349	211751350	+	chr1	193731474	193731475	-	no cage activity	0.53	no cage activity	0.435	122.0	506.0	mouse	False	tile1	tile2	2.0	2.0	tile1:tile2
h.2860	m.2671	no cage activity	chr1:172798807..172798838,+	no cage activity	ENSMUSG00000053925.4	no cage activity	divergent	other	other	chr1	161735188	161735189	-	chr1	172798813	172798814	+	no cage activity	1.03	no cage activity	7.32875	15.0	934.0	mouse	False	tile2	tile1	1.0	2.0	tile1:tile2
h.2861	m.2672	no cage activity	chr2:153172121..153172156,-	no cage activity	ENSMUSG00000073236.4	no cage activity	divergent	lncRNA	lncRNA	chr20	30946645	30946646	-	chr2	153172136	153172137	-	no cage activity	1.09	no cage activity	1.39125	245.0	883.0	mouse	False	tile2	tile2	1.0	2.0	tile2:tile2
h.2862	m.2673	no cage activity	chr4:123582069..123582087,-	no cage activity	ENSMUSG00000097337.1	no cage activity	divergent	lncRNA	lncRNA	chr1	39339207	39339208	+	chr4	123582084	123582085	-	no cage activity	0.77	no cage activity	0.26375	535.0	1142.0	mouse	False	tile1	tile1	1.0	2.0	tile1:tile1
h.2863	m.2674	no cage activity	chr7:97278357..97278362,-	no cage activity	ENSMUSG00000097162.2	no cage activity	divergent	lncRNA	lncRNA	chr11	85780564	85780565	+	chr7	97278358	97278359	-	no cage activity	0.55	no cage activity	0.06625	233.0	868.0	mouse	False	tile1	tile1	1.0	1.0	tile1:tile1
h.2864	m.2675	no cage activity	chr6:72389028..72389059,+	no cage activity	ENSMUSG00000108591.1	no cage activity	divergent	other	other	chr2	85766863	85766864	-	chr6	72389038	72389039	+	no cage activity	1.48	no cage activity	0.5875	18.0	1205.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2865	m.2676	no cage activity	chr17:24551415..24551429,-	no cage activity	ENSMUSG00000073437.10	no cage activity	divergent	no CAGE activity	other	chr16	2318329	2318330	+	chr17	24551423	24551424	-	no cage activity	0.58	no cage activity	0.245	3.0	1865.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2866	m.2677	no cage activity	chr11:70470274..70470295,-	no cage activity	ENSMUSG00000087523.1	no cage activity	divergent	lncRNA	lncRNA	chr17	4854006	4854007	-	chr11	70470283	70470284	-	no cage activity	0.19	no cage activity	1.3725	15.0	365.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2867	m.2678	no cage activity	chr3:100293431..100293483,+	no cage activity	ENSMUSG00000053957.5	no cage activity	divergent	lncRNA	lncRNA	chr1	118148349	118148350	-	chr3	100293456	100293457	+	no cage activity	1.2	no cage activity	0.54875	244.0	1328.0	mouse	False	tile1	tile1	2.0	1.0	tile1:tile1
h.2868	m.2679	no cage activity	chr16:24393503..24393545,-	no cage activity	ENSMUSG00000097867.1	no cage activity	divergent	lncRNA	lncRNA	chr3	187871628	187871629	-	chr16	24393517	24393518	-	no cage activity	0.84	no cage activity	0.255	200.0	620.0	mouse	False	tile1	tile1	2.0	1.0	tile1:tile1
h.2869	m.2680	no cage activity	chr9:21125050..21125080,-	no cage activity	ENSMUSG00000111172.1	no cage activity	divergent	no CAGE activity	lncRNA	chr19	10712985	10712986	-	chr9	21125074	21125075	-	no cage activity	0.22	no cage activity	0.14875	6.0	251.0	mouse	False		tile2		1.0	
h.2870	m.2681	no cage activity	chr2:129024304..129024324,-	no cage activity	ENSMUSG00000103009.1	no cage activity	divergent	lncRNA	lncRNA	chr2	113403285	113403286	-	chr2	129024309	129024310	-	no cage activity	0.46	no cage activity	0.925	528.0	924.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2871	m.2682	no cage activity	chr4:155135311..155135344,+	no cage activity	ENSMUSG00000054514.3	no cage activity	divergent	lncRNA	lncRNA	chr1	1447418	1447419	-	chr4	155135329	155135330	+	no cage activity	0.93	no cage activity	0.41625	468.0	949.0	mouse	False	tile1	tile1	1.0	1.0	tile1:tile1
h.2872	m.2683	no cage activity	chr3:129234914..129234917,-	no cage activity	ENSMUSG00000105837.4	no cage activity	divergent	no CAGE activity	lncRNA	chr4	111120173	111120174	+	chr3	129234915	129234916	-	no cage activity	0.14	no cage activity	0.06625	6.0	385.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2873	m.2684	no cage activity	chr1:107886641..107886666,-	no cage activity	ENSMUSG00000099843.1	no cage activity	divergent	lncRNA	lncRNA	chr18	60189925	60189926	-	chr1	107886651	107886652	-	no cage activity	0.69	no cage activity	0.06625	97.0	1021.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2874	m.2685	no cage activity	chr6:113276720..113276744,-	no cage activity	ENSMUSG00000085012.1	no cage activity	divergent	lncRNA	lncRNA	chr3	9791518	9791519	-	chr6	113276725	113276726	-	no cage activity	0.14	no cage activity	0.0475	295.0	129.0	mouse	False	tile1	tile2	2.0	2.0	tile1:tile2
h.2875	m.2686	no cage activity	chrX:7150331..7150373,+	no cage activity	ENSMUSG00000039545.15	no cage activity	divergent	lncRNA	lncRNA	chrX	49127344	49127345	-	chrX	7150364	7150365	+	no cage activity	0.11	no cage activity	0.07875	33.0	148.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2876	m.2687	no cage activity	chr9:122930640..122930724,-	no cage activity	ENSMUSG00000110945.1	no cage activity	divergent	lncRNA	lncRNA	chr3	44903608	44903609	-	chr9	122930688	122930689	-	no cage activity	2.6	no cage activity	1.0875	346.0	1655.0	mouse	False	tile2	tile2	1.0	1.0	tile2:tile2
h.2877	m.2688	no cage activity	chr3:35899339..35899362,+	no cage activity	ENSMUSG00000086392.9	no cage activity	divergent	no CAGE activity	lncRNA	chr3	182817091	182817092	+	chr3	35899356	35899357	+	no cage activity	0.27	no cage activity	0.03125	4.0	339.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2878	m.2689	no cage activity	chr5:73305337..73305352,-	no cage activity	ENSMUSG00000052154.4	no cage activity	divergent	lncRNA	lncRNA	chr4	48343260	48343261	-	chr5	73305342	73305343	-	no cage activity	0.43	no cage activity	0.1325	405.0	330.0	mouse	False		tile1		2.0	
h.2879	m.2690	no cage activity	chr6:148780048..148780059,+	no cage activity	ENSMUSG00000107909.1	no cage activity	divergent	lncRNA	lncRNA	chr12	30848881	30848882	+	chr6	148780053	148780054	+	no cage activity	0.34	no cage activity	0.94625	41.0	1663.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
h.2880	m.2691	no cage activity	chr13:100879034..100879069,-	no cage activity	ENSMUSG00000097022.2	no cage activity	divergent	no CAGE activity	other	chr5	69322302	69322303	-	chr13	100879046	100879047	-	no cage activity	0.51	no cage activity	0.0625	0.0	302.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2881	m.2692	no cage activity	chr1:180248301..180248323,-	no cage activity	ENSMUSG00000086350.1	no cage activity	divergent	lncRNA	lncRNA	chr1	244997781	244997782	-	chr1	180248314	180248315	-	no cage activity	0.58	no cage activity	0.18875	48.0	865.0	mouse	False	tile2	tile1	2.0	2.0	tile1:tile2
h.2882	m.2693	no cage activity	chr5:73305367..73305381,-	no cage activity	ENSMUSG00000052154.4	no cage activity	divergent	lncRNA	lncRNA	chr4	48343284	48343285	-	chr5	73305374	73305375	-	no cage activity	0.25	no cage activity	0.205	405.0	330.0	mouse	False	tile1	tile1	1.0	1.0	tile1:tile1
h.2883	m.2694	no cage activity	chr12:3427739..3427802,-	no cage activity	ENSMUSG00000071456.6	no cage activity	divergent	other	other	chr2	26100437	26100438	+	chr12	3427795	3427796	-	no cage activity	1.52	no cage activity	2.16125	162.0	920.0	mouse	False	tile1	tile1	2.0	1.0	tile1:tile1
h.2884	m.2695	no cage activity	chr11:60745360..60745405,-	no cage activity	ENSMUSG00000042549.10	no cage activity	divergent	lncRNA	lncRNA	chr17	21187793	21187794	-	chr11	60745380	60745381	-	no cage activity	2.62	no cage activity	7.295	14.0	2623.0	mouse	False	tile2		2.0		
h.2885	m.2696	no cage activity	chr7:6107402..6107413,+	no cage activity	ENSMUSG00000109108.1	no cage activity	divergent	lncRNA	lncRNA	chr19	56632507	56632508	+	chr7	6107407	6107408	+	no cage activity	0.31	no cage activity	0.065	40.0	587.0	mouse	False		tile1		1.0	
h.2886	m.2697	no cage activity	chr6:66986634..66986670,+	no cage activity	ENSMUSG00000087231.7	no cage activity	divergent	other	other	chr1	68152308	68152309	-	chr6	66986640	66986641	+	no cage activity	1.42	no cage activity	0.2825	160.0	1037.0	mouse	False	tile2	tile2	2.0	2.0	tile2:tile2
h.2887	m.2698	no cage activity	chr7:63217890..63217922,+	no cage activity	ENSMUSG00000087178.7	no cage activity	divergent	other	other	chr15	23034490	23034491	+	chr7	63217904	63217905	+	no cage activity	1.96	no cage activity	0.95375	10.0	1646.0	mouse	False	tile1	tile1	2.0	2.0	tile1:tile1
