chr_tss_hg19	start_tss_hg19	end_tss_hg19	strand_tss_hg19	cage_id_hg19	biotype_hg19	name_peak_hg19	seq_orth	cage_orth	chr_tss_mm9	start_tss_mm9	end_tss_mm9	strand_tss_mm9	cage_id_mm9	biotype_mm9	name_peak_mm9	avg_exp_hg19	avg_exp_mm9	stem_exp_hg19	stem_exp_mm9	har	orig_species	lift_species	oligo_type	hg19_id	mm9_id	cleaner_biotype_hg19	cleaner_biotype_mm9	minimal_biotype_hg19	minimal_biotype_mm9
chr1	184724332	184724333	+	no cage activity	no cage activity	no cage activity	True	False	chr1	153602150	153602151	-	chr1:153602120..153602161,-	div_lnc	ENSMUSG00000100594.1	no cage activity	1.67	no cage activity	1.04125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2763	m.2575	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr12	124017778	124017779	+	no cage activity	no cage activity	no cage activity	True	False	chr5	124980741	124980742	+	chr5:124980696..124980750,+	div_lnc	ENSMUSG00000106662.1	no cage activity	1.08	no cage activity	0.4975	False	mouse	human	human__no_CAGE:mouse__divergent	h.2765	m.2577	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr9	84304964	84304965	+	no cage activity	no cage activity	no cage activity	True	False	chr4	71862328	71862329	+	chr4:71862292..71862399,+	div_lnc	ENSMUSG00000084910.1	no cage activity	3.96	no cage activity	0.79	False	mouse	human	human__no_CAGE:mouse__divergent	h.2767	m.2579	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr11	834730	834731	-	no cage activity	no cage activity	no cage activity	True	False	chr7	148654568	148654569	-	chr7:148654557..148654576,-	div_lnc	ENSMUSG00000073787.4	no cage activity	0.35	no cage activity	0.09375	False	mouse	human	human__no_CAGE:mouse__divergent	h.2768	m.2580	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr3	170588137	170588138	+	no cage activity	no cage activity	no cage activity	True	False	chr3	28704272	28704273	-	chr3:28704250..28704282,-	div_lnc	ENSMUSG00000103827.1	no cage activity	0.81	no cage activity	0.55125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2769	m.2581	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr17	61678119	61678120	-	no cage activity	no cage activity	no cage activity	True	False	chr11	105927249	105927250	-	chr11:105927236..105927268,-	div_lnc	ENSMUSG00000085255.1	no cage activity	0.88	no cage activity	0.0475	False	mouse	human	human__no_CAGE:mouse__divergent	h.2770	m.2582	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr20	30946093	30946094	-	no cage activity	no cage activity	no cage activity	True	False	chr2	153171527	153171528	-	chr2:153171527..153171530,-	div_lnc	ENSMUSG00000073236.4	no cage activity	0.32	no cage activity	0.21	False	mouse	human	human__no_CAGE:mouse__divergent	h.2771	m.2583	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr1	185285479	185285480	+	no cage activity	no cage activity	no cage activity	True	False	chr1	153192383	153192384	-	chr1:153192354..153192408,-	div_lnc	ENSMUSG00000100954.4	no cage activity	4.06	no cage activity	4.15875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2772	m.2584	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr3	172468356	172468357	-	no cage activity	no cage activity	no cage activity	True	False	chr3	27052947	27052948	+	chr3:27052942..27052953,+	div_lnc	ENSMUSG00000097584.1	no cage activity	0.07	no cage activity	0.04625	False	mouse	human	human__no_CAGE:mouse__divergent	h.2773	m.2585	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr18	60190117	60190118	-	no cage activity	no cage activity	no cage activity	True	False	chr1	107886846	107886847	-	chr1:107886820..107886852,-	div_lnc	ENSMUSG00000099843.1	no cage activity	1.84	no cage activity	1.37875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2778	m.2590	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr16	30621139	30621140	+	no cage activity	no cage activity	no cage activity	True	False	chr7	134592148	134592149	+	chr7:134592140..134592158,+	div_lnc	ENSMUSG00000086502.1	no cage activity	0.96	no cage activity	0.76125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2780	m.2592	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr15	81616713	81616714	+	no cage activity	no cage activity	no cage activity	True	False	chr7	90780350	90780351	-	chr7:90780333..90780362,-	div_lnc	ENSMUSG00000087088.2	no cage activity	3.05	no cage activity	0.95	False	mouse	human	human__no_CAGE:mouse__divergent	h.2781	m.74	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr20	5100843	5100844	+	no cage activity	no cage activity	no cage activity	True	False	chr2	132079093	132079094	+	chr2:132079085..132079124,+	div_lnc	ENSMUSG00000087377.1	no cage activity	1.83	no cage activity	7.36	False	mouse	human	human__no_CAGE:mouse__divergent	h.2782	m.2593	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr19	18263335	18263336	-	no cage activity	no cage activity	no cage activity	True	False	chr8	73301247	73301248	+	chr8:73301231..73301263,+	div_lnc	ENSMUSG00000100691.1	no cage activity	0.55	no cage activity	0.9475	False	mouse	human	human__no_CAGE:mouse__divergent	h.2783	m.2594	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr3	172468323	172468324	-	no cage activity	no cage activity	no cage activity	True	False	chr3	27052976	27052977	+	chr3:27052954..27052982,+	div_lnc	ENSMUSG00000097584.1	no cage activity	0.28	no cage activity	0.24625	False	mouse	human	human__no_CAGE:mouse__divergent	h.2784	m.2595	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr12	115121536	115121537	+	no cage activity	no cage activity	no cage activity	True	False	chr5	120121516	120121517	-	chr5:120121507..120121519,-	div_lnc	ENSMUSG00000087516.7	no cage activity	0.4	no cage activity	0.19375	False	mouse	human	human__no_CAGE:mouse__divergent	h.2785	m.2596	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr18	3448180	3448181	-	no cage activity	no cage activity	no cage activity	True	False	chr17	71202447	71202448	+	chr17:71202440..71202473,+	div_lnc	ENSMUSG00000093514.3	no cage activity	0.84	no cage activity	0.53875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2786	m.2597	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr14	103851547	103851548	-	no cage activity	no cage activity	no cage activity	True	False	chr12	112812540	112812541	-	chr12:112812520..112812553,-	div_lnc	ENSMUSG00000096995.1	no cage activity	0.29	no cage activity	0.21375	False	mouse	human	human__no_CAGE:mouse__divergent	h.2787	m.2598	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr9	37464749	37464750	+	no cage activity	no cage activity	no cage activity	True	False	chr4	45024611	45024612	+	chr4:45024600..45024620,+	div_lnc	ENSMUSG00000070997.4	no cage activity	0.52	no cage activity	0.03	False	mouse	human	human__no_CAGE:mouse__divergent	h.2789	m.2600	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr11	17099346	17099347	+	no cage activity	no cage activity	no cage activity	True	False	chr7	123477775	123477776	+	chr7:123477758..123477782,+	div_lnc	ENSMUSG00000108738.1	no cage activity	1.84	no cage activity	3.325	False	mouse	human	human__no_CAGE:mouse__divergent	h.2791	m.2602	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr4	174291832	174291833	-	no cage activity	no cage activity	no cage activity	True	False	chr8	59966856	59966857	+	chr8:59966850..59966862,+	div_lnc	ENSMUSG00000096917.2	no cage activity	0.94	no cage activity	4.74875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2792	m.2603	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr1	25291668	25291669	+	no cage activity	no cage activity	no cage activity	True	False	chr4	134676388	134676389	-	chr4:134676381..134676419,-	div_lnc	ENSMUSG00000086884.1	no cage activity	0.66	no cage activity	0.04875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2793	m.2604	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr2	67624885	67624886	-	no cage activity	no cage activity	no cage activity	True	False	chr11	17853502	17853503	+	chr11:17853495..17853517,+	div_lnc	ENSMUSG00000086468.1	no cage activity	0.38	no cage activity	3.21	False	mouse	human	human__no_CAGE:mouse__divergent	h.2796	m.2607	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr3	9791424	9791425	-	no cage activity	no cage activity	no cage activity	True	False	chr6	113276634	113276635	-	chr6:113276629..113276679,-	div_lnc	ENSMUSG00000085012.1	no cage activity	0.93	no cage activity	1.6775	False	mouse	human	human__no_CAGE:mouse__divergent	h.2797	m.2608	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr1	101491666	101491667	+	no cage activity	no cage activity	no cage activity	True	False	chr3	115590804	115590805	-	chr3:115590797..115590809,-	div_lnc	ENSMUSG00000054426.11	no cage activity	0.6	no cage activity	0.3475	False	mouse	human	human__no_CAGE:mouse__divergent	h.2800	m.2611	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr12	72148581	72148582	-	no cage activity	no cage activity	no cage activity	True	False	chr10	114752701	114752702	+	chr10:114752696..114752726,+	div_lnc	ENSMUSG00000112301.1	no cage activity	1.05	no cage activity	0.5475	False	mouse	human	human__no_CAGE:mouse__divergent	h.2801	m.2612	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr1	161735157	161735158	-	no cage activity	no cage activity	no cage activity	True	False	chr1	172798845	172798846	+	chr1:172798839..172798851,+	div_lnc	ENSMUSG00000053925.4	no cage activity	0.17	no cage activity	2.09875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2802	m.2613	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr6	10695029	10695030	-	no cage activity	no cage activity	no cage activity	True	False	chr13	41096514	41096515	-	chr13:41096501..41096520,-	div_lnc	ENSMUSG00000086693.1	no cage activity	1.15	no cage activity	0.31875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2803	m.2614	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr17	37123952	37123953	+	no cage activity	no cage activity	no cage activity	True	False	chr11	97745904	97745905	+	chr11:97745894..97745908,+	div_lnc	ENSMUSG00000086917.1	no cage activity	0.29	no cage activity	2.29	False	mouse	human	human__no_CAGE:mouse__divergent	h.2804	m.2615	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr11	63580711	63580712	-	no cage activity	no cage activity	no cage activity	True	False	chr19	7457619	7457620	+	chr19:7457613..7457625,+	div_lnc	ENSMUSG00000099923.1	no cage activity	0.29	no cage activity	0.36625	False	mouse	human	human__no_CAGE:mouse__divergent	h.2806	m.2617	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr2	26100522	26100523	+	no cage activity	no cage activity	no cage activity	True	False	chr12	3427716	3427717	-	chr12:3427711..3427722,-	div_lnc	ENSMUSG00000071456.6	no cage activity	0.08	no cage activity	0.17	False	mouse	human	human__no_CAGE:mouse__divergent	h.2807	m.2618	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr12	29534331	29534332	+	no cage activity	no cage activity	no cage activity	True	False	chr6	148160747	148160748	+	chr6:148160737..148160759,+	div_lnc	ENSMUSG00000107402.1	no cage activity	1.51	no cage activity	1.38125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2812	m.2623	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr3	50379032	50379033	+	no cage activity	no cage activity	no cage activity	True	False	chr9	107453167	107453168	-	chr9:107453166..107453168,-	div_lnc	ENSMUSG00000102300.1	no cage activity	0.64	no cage activity	0.27375	False	mouse	human	human__no_CAGE:mouse__divergent	h.2814	m.2625	no CAGE activity	div. lncRNA	no CAGE activity	lncRNA
chr1	150266151	150266152	-	no cage activity	no cage activity	no cage activity	True	False	chr3	95675529	95675530	+	chr3:95675508..95675558,+	div_lnc	ENSMUSG00000080727.2	no cage activity	1.55	no cage activity	0.9075	False	mouse	human	human__no_CAGE:mouse__divergent	h.2815	m.2626	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr4	174291820	174291821	-	no cage activity	no cage activity	no cage activity	True	False	chr8	59966868	59966869	+	chr8:59966863..59966894,+	div_lnc	ENSMUSG00000096917.2	no cage activity	2.09	no cage activity	9.7075	False	mouse	human	human__no_CAGE:mouse__divergent	h.2816	m.2627	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr19	10812638	10812639	-	no cage activity	no cage activity	no cage activity	True	False	chr9	21216689	21216690	-	chr9:21216685..21216690,-	div_lnc	ENSMUSG00000097665.1	no cage activity	0.09	no cage activity	0.27875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2819	m.2630	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr3	9404554	9404555	-	no cage activity	no cage activity	no cage activity	True	False	chr6	112996164	112996165	-	chr6:112996157..112996171,-	div_lnc	ENSMUSG00000107455.1	no cage activity	1.16	no cage activity	2.05375	False	mouse	human	human__no_CAGE:mouse__divergent	h.2820	m.2631	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr10	116580025	116580026	-	no cage activity	no cage activity	no cage activity	True	False	chr19	57434615	57434616	-	chr19:57434605..57434620,-	div_lnc	ENSMUSG00000097785.1	no cage activity	0.12	no cage activity	0.15375	False	mouse	human	human__no_CAGE:mouse__divergent	h.2821	m.2632	no CAGE activity	div. lncRNA	no CAGE activity	lncRNA
chr6	75994120	75994121	+	no cage activity	no cage activity	no cage activity	True	False	chr9	79640783	79640784	+	chr9:79640760..79640802,+	div_lnc	ENSMUSG00000086918.1	no cage activity	0.42	no cage activity	0.19	False	mouse	human	human__no_CAGE:mouse__divergent	h.2822	m.2633	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr16	85045385	85045386	+	no cage activity	no cage activity	no cage activity	True	False	chr8	122625478	122625479	+	chr8:122625450..122625492,+	div_lnc	ENSMUSG00000097944.1	no cage activity	0.5	no cage activity	0.06125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2823	m.2634	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr20	1374014	1374015	+	no cage activity	no cage activity	no cage activity	True	False	chr2	151368083	151368084	-	chr2:151368078..151368090,-	div_lnc	ENSMUSG00000087433.1	no cage activity	0.15	no cage activity	0.07875	False	mouse	human	human__no_CAGE:mouse__divergent	h.2824	m.2635	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr2	70056426	70056427	-	no cage activity	no cage activity	no cage activity	True	False	chr6	86683645	86683646	+	chr6:86683635..86683658,+	div_lnc	ENSMUSG00000107961.1	no cage activity	0.06	no cage activity	0.05125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2825	m.2636	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr19	18263804	18263805	-	no cage activity	no cage activity	no cage activity	True	False	chr8	73300779	73300780	+	chr8:73300746..73300796,+	div_lnc	ENSMUSG00000100691.1	no cage activity	4.51	no cage activity	2.82	False	mouse	human	human__no_CAGE:mouse__divergent	h.2826	m.2637	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr2	70314892	70314893	-	no cage activity	no cage activity	no cage activity	True	False	chr6	86475891	86475892	+	chr6:86475884..86475901,+	div_lnc	ENSMUSG00000097048.7	no cage activity	0.3	no cage activity	0.03375	False	mouse	human	human__no_CAGE:mouse__divergent	h.2828	m.2639	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr11	129873115	129873116	+	no cage activity	no cage activity	no cage activity	True	False	chr9	31087743	31087744	-	chr9:31087736..31087769,-	div_lnc	ENSMUSG00000111246.1	no cage activity	0.5	no cage activity	1.23125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2830	m.2641	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr1	92495717	92495718	-	no cage activity	no cage activity	no cage activity	True	False	chr5	107832644	107832645	-	chr5:107832639..107832657,-	div_lnc	ENSMUSG00000106396.1	no cage activity	0.13	no cage activity	0.05125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2831	m.2642	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr13	22178398	22178399	+	no cage activity	no cage activity	no cage activity	True	False	chr14	58618190	58618191	+	chr14:58618185..58618199,+	div_lnc	ENSMUSG00000097303.1	no cage activity	0.5	no cage activity	0.15625	False	mouse	human	human__no_CAGE:mouse__divergent	h.2832	m.2643	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr11	78285458	78285459	+	no cage activity	no cage activity	no cage activity	True	False	chr7	104100387	104100388	-	chr7:104100352..104100391,-	div_lnc	ENSMUSG00000085560.2	no cage activity	0.04	no cage activity	0.03125	False	mouse	human	human__no_CAGE:mouse__divergent	h.2833	m.2644	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr17	37123900	37123901	+	no cage activity	no cage activity	no cage activity	True	False	chr11	97745857	97745858	+	chr11:97745852..97745863,+	div_lnc	ENSMUSG00000086917.1	no cage activity	0.14	no cage activity	0.465	False	mouse	human	human__no_CAGE:mouse__divergent	h.2834	m.2645	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr1	150946599	150946600	+	no cage activity	no cage activity	no cage activity	True	False	chr3	95119668	95119669	-	chr3:95119655..95119681,-	div_lnc	ENSMUSG00000093424.3	no cage activity	0.72	no cage activity	0.16	False	mouse	human	human__no_CAGE:mouse__divergent	h.2835	m.2646	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr14	103851617	103851618	-	no cage activity	no cage activity	no cage activity	True	False	chr12	112812602	112812603	-	chr12:112812595..112812616,-	div_lnc	ENSMUSG00000096995.1	no cage activity	0.13	no cage activity	0.03	False	mouse	human	human__no_CAGE:mouse__divergent	h.2836	m.2647	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
chr1	151043538	151043539	-	no cage activity	no cage activity	no cage activity	True	False	chr3	95021398	95021399	+	chr3:95021339..95021406,+	div_lnc	ENSMUSG00000097167.1	no cage activity	3.2	no cage activity	3.415	False	mouse	human	human__no_CAGE:mouse__divergent	h.2837	m.2648	reclassified - CAGE peak	div. lncRNA	reclassified - CAGE peak	lncRNA
